City,State,Lat,Lng,Date,MannerOfDeath,Armed,Age,Gender,Race,MentalIllness,ThreatLevel,Flee,BodyCamera,StateName,Year
Vancouver,WA,45.63873,-122.66149,2016-06-13,shot,undetermined,43,Male,"White, non-Hispanic",False,undetermined,Car,False,Washington,2016
Boise,ID,43.6135,-116.20345,2016-06-14,shot,vehicle,50,Male,Hispanic,False,other,Car,True,Idaho,2016
Odessa,MO,38.99917,-93.95356,2016-06-14,shot,gun,47,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Missouri,2016
Amarillo,TX,35.222,-101.8313,2016-06-14,shot,gun,54,Male,Other,False,attack,Not fleeing,False,Texas,2016
Chula Vista,CA,32.64005,-117.0842,2016-06-14,shot,undetermined,22,Male,Hispanic,False,attack,Not fleeing,False,California,2016
Tulsa,OK,36.15398,-95.99277,2016-06-15,shot,vehicle,43,Male,"White, non-Hispanic",False,attack,Car,False,Oklahoma,2016
Pembine,WI,45.63524,-87.99095,2016-06-15,shot,gun,38,Male,"White, non-Hispanic",True,attack,Car,False,Wisconsin,2016
Albuquerque,NM,35.08449,-106.65114,2016-06-16,shot,gun,21,Male,Hispanic,False,attack,Car,False,New Mexico,2016
Butte,MT,46.00382,-112.53474,2016-06-16,shot,gun,36,Male,"White, non-Hispanic",False,attack,Not fleeing,True,Montana,2016
Westminster,CO,39.83665,-105.0372,2016-06-16,shot,vehicle,30,Male,Hispanic,False,attack,Car,False,Colorado,2016
Montpelier,OH,41.5845,-84.60551,2016-06-16,shot,gun,59,Male,"White, non-Hispanic",True,other,Not fleeing,False,Ohio,2016
Huntsville,AL,34.73037,-86.5861,2016-06-18,shot,toy weapon,34,Male,"White, non-Hispanic",False,attack,Not fleeing,True,Alabama,2016
Carmichael,CA,38.61713,-121.32828,2016-06-18,shot,vehicle,17,Male,"White, non-Hispanic",False,other,Car,False,California,2016
Tupelo,MS,34.25807,-88.70464,2016-06-18,shot,unarmed,37,Male,"Black, non-Hispanic",False,attack,Foot,False,Mississippi,2016
Fort Walton Beach,FL,30.42077,-86.61939,2016-06-19,shot,gun,30,Male,Unknown,False,other,Not fleeing,False,Florida,2016
Hardeeville,SC,32.28714,-81.08067,2016-06-20,shot,gun,23,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,South Carolina,2016
Lake Havasu City,AZ,34.4839,-114.32245,2016-06-20,shot and Tasered,knife,20,Male,"White, non-Hispanic",False,other,Not fleeing,True,Arizona,2016
Peterborough,NH,42.87064,-71.95175,2016-06-21,shot,toy weapon,19,Male,"White, non-Hispanic",True,attack,Car,False,New Hampshire,2016
Casper,WY,42.86663,-106.31308,2016-06-21,shot,gun,50,Male,"White, non-Hispanic",True,attack,Not fleeing,False,Wyoming,2016
Lawndale,NC,35.41402,-81.56315,2016-06-21,shot,chair,24,Male,Hispanic,True,attack,Not fleeing,False,North Carolina,2016
Colorado Springs,CO,38.83388,-104.82136,2016-06-22,shot,gun,25,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Colorado,2016
Birmingham,AL,33.52066,-86.80249,2016-06-22,shot,vehicle,20,Male,"Black, non-Hispanic",False,attack,Car,False,Alabama,2016
Wellington,FL,26.65868,-80.24144,2016-06-22,shot,knife,37,Male,"White, non-Hispanic",False,other,Not fleeing,False,Florida,2016
Walls,MS,34.95824,-90.15256,2016-06-22,shot,gun,44,Male,"Black, non-Hispanic",False,attack,Foot,False,Mississippi,2016
Atlanta,GA,33.749,-84.38798,2016-06-22,shot,unarmed,22,Male,"Black, non-Hispanic",False,undetermined,Other,False,Georgia,2016
Bellville,TX,29.95023,-96.25719,2016-06-22,shot,gun,31,Male,"White, non-Hispanic",False,attack,Not fleeing,True,Texas,2016
Wauwatosa,WI,43.04946,-88.00759,2016-06-23,shot,gun,25,Male,"Black, non-Hispanic",False,other,Not fleeing,True,Wisconsin,2016
Hanover,NM,32.81341,-108.09115,2016-06-23,shot,gun,29,Male,Unknown,False,undetermined,Not fleeing,False,New Mexico,2016
Paterson,NJ,40.91677,-74.17181,2016-06-24,shot,gun,36,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,New Jersey,2016
Farmington,AR,36.04202,-94.24715,2016-06-24,shot,gun,50,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Arkansas,2016
Fulshear,TX,29.68996,-95.89968,2016-06-24,shot,gun,42,Female,"White, non-Hispanic",True,attack,Not fleeing,False,Texas,2016
Oklahoma City,OK,35.46756,-97.51643,2016-06-24,shot,gun,42,Male,Hispanic,True,other,Other,False,Oklahoma,2016
Riverview,FL,27.86614,-82.32648,2016-06-24,shot,gun,26,Male,Hispanic,False,attack,Not fleeing,False,Florida,2016
Fresno,CA,36.74773,-119.77237,2016-06-25,shot,unarmed,19,Male,"White, non-Hispanic",True,other,Car,True,California,2016
Pinellas Park,FL,27.8428,-82.69954,2016-06-25,shot,gun,59,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Florida,2016
Gainesville,GA,34.29788,-83.82407,2016-06-25,shot and Tasered,unarmed,36,Male,Hispanic,False,attack,Other,False,Georgia,2016
Thomaston,CT,41.67399,-73.07316,2016-06-26,shot,knife,27,Male,Hispanic,False,other,Not fleeing,False,Connecticut,2016
Lincoln,NE,40.8,-96.66696,2016-06-26,shot,gun,22,Male,"Black, non-Hispanic",False,attack,Foot,False,Nebraska,2016
Dolton,IL,41.63892,-87.60727,2016-06-26,shot,gun,30,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Illinois,2016
Boone,IA,42.0597,-93.88023,2016-06-27,shot,toy weapon,28,Male,"White, non-Hispanic",True,attack,Not fleeing,False,Iowa,2016
Cochran,GA,32.38683,-83.35461,2016-06-27,shot,gun,32,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Georgia,2016
Frederica,DE,39.009,-75.46575,2016-06-27,shot,toy weapon,25,Male,"White, non-Hispanic",False,other,Car,False,Delaware,2016
Long Beach,CA,33.76696,-118.18923,2016-06-28,shot,knife,27,Male,Asian,False,other,Foot,False,California,2016
Honolulu,HI,21.30694,-157.85833,2016-06-28,shot,knife,61,Male,Asian,False,attack,Not fleeing,False,Hawaii,2016
Barbourville,KY,36.86648,-83.88881,2016-06-29,shot,undetermined,30,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Kentucky,2016
Fort Madison,IA,40.62976,-91.31515,2016-06-29,shot,gun,37,Male,"Black, non-Hispanic",False,attack,Foot,False,Iowa,2016
Madison,WI,43.07305,-89.40123,2016-06-29,shot,pitchfork,41,Male,"White, non-Hispanic",True,other,Not fleeing,False,Wisconsin,2016
Columbus,OH,39.96118,-82.99879,2016-06-30,shot,gun,25,Male,"Black, non-Hispanic",False,undetermined,Unknown,False,Ohio,2016
Douglas,WY,42.75969,-105.38221,2016-06-30,shot,undetermined,44,Male,Hispanic,False,undetermined,Not fleeing,False,Wyoming,2016
Landrum,SC,35.17511,-82.18928,2016-07-01,shot,gun,63,Male,"White, non-Hispanic",False,attack,Not fleeing,True,South Carolina,2016
Cartersville,GA,34.16533,-84.80231,2016-07-01,shot and Tasered,gun,30,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Georgia,2016
Jackson,WI,43.32389,-88.16676,2016-07-01,shot,knife,58,Male,"White, non-Hispanic",False,other,Not fleeing,False,Wisconsin,2016
Asheville,NC,35.60095,-82.55402,2016-07-02,shot,gun,35,Male,"Black, non-Hispanic",False,other,Car,False,North Carolina,2016
Bristol,TN,36.59511,-82.18874,2016-07-02,shot,gun,50,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Tennessee,2016
New Iberia,LA,30.00354,-91.81873,2016-07-03,shot,knife,40,Male,"White, non-Hispanic",True,other,Not fleeing,False,Louisiana,2016
Fullerton,CA,33.87029,-117.92534,2016-07-03,shot,vehicle,19,Male,Hispanic,False,other,Car,False,California,2016
North Charleston,SC,32.85462,-79.97481,2016-07-04,shot,gun,34,Male,"White, non-Hispanic",False,attack,Not fleeing,True,South Carolina,2016
San Jose,CA,37.33939,-121.89496,2016-07-04,shot,gun,18,Male,Hispanic,True,other,Not fleeing,False,California,2016
Baton Rouge,LA,30.45075,-91.15455,2016-07-05,shot and Tasered,undetermined,37,Male,"Black, non-Hispanic",False,undetermined,Not fleeing,True,Louisiana,2016
Salem,OR,44.9429,-123.0351,2016-07-05,shot,undetermined,29,Male,"White, non-Hispanic",False,undetermined,Unknown,False,Oregon,2016
Temecula,CA,33.49364,-117.14836,2016-07-05,shot,undetermined,49,Male,"White, non-Hispanic",False,other,Car,False,California,2016
Yuma,AZ,32.72532,-114.6244,2016-07-05,shot,knife,24,Female,Hispanic,False,other,Not fleeing,False,Arizona,2016
Falcon Heights,MN,44.99163,-93.16633,2016-07-06,shot,gun,32,Male,"Black, non-Hispanic",False,other,Not fleeing,True,Minnesota,2016
Rush Springs,OK,34.78257,-97.95698,2016-07-06,shot,gun,65,Male,"White, non-Hispanic",False,other,Not fleeing,True,Oklahoma,2016
Bell,CA,33.97751,-118.18702,2016-07-07,shot,knife,37,Male,Hispanic,False,other,Not fleeing,False,California,2016
Clovis,CA,36.82523,-119.70292,2016-07-07,shot,vehicle,33,Male,"White, non-Hispanic",False,other,Car,False,California,2016
Selma,AL,32.40736,-87.0211,2016-07-07,shot,gun,63,Male,"Black, non-Hispanic",False,attack,Not fleeing,True,Alabama,2016
Tucson,AZ,32.22174,-110.92648,2016-07-08,shot,knife,30,Male,"White, non-Hispanic",True,other,Not fleeing,False,Arizona,2016
Broken Bow,OK,34.02928,-94.7391,2016-07-09,shot,gun,40,Male,"Black, non-Hispanic",False,attack,Car,False,Oklahoma,2016
Houston,TX,29.76328,-95.36327,2016-07-10,shot,gun,38,Male,"Black, non-Hispanic",False,other,Not fleeing,True,Texas,2016
Sacramento,CA,38.58157,-121.4944,2016-07-11,shot,knife,50,Male,"Black, non-Hispanic",True,other,Not fleeing,True,California,2016
Romulus,MI,42.22226,-83.3966,2016-07-11,shot,gun,41,Male,Hispanic,False,attack,Not fleeing,False,Michigan,2016
Anchorage,AK,61.21806,-149.90028,2016-07-12,shot,hatchet,23,Male,"White, non-Hispanic",True,attack,Not fleeing,False,Alaska,2016
Flagstaff,AZ,35.19807,-111.65127,2016-07-13,shot,gun,32,Male,"White, non-Hispanic",False,undetermined,Foot,True,Arizona,2016
Middletown,NY,41.44593,-74.42293,2016-07-13,shot,toy weapon,56,Male,"White, non-Hispanic",True,other,Not fleeing,False,New York,2016
Baltimore,MD,39.29038,-76.61219,2016-07-14,shot,gun,33,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Maryland,2016
Peachland,NC,34.99377,-80.26451,2016-07-15,shot,gun,63,Male,"White, non-Hispanic",True,attack,Not fleeing,False,North Carolina,2016
San Bernardino,CA,34.10834,-117.28977,2016-07-16,shot and Tasered,gun,26,Male,"White, non-Hispanic",False,attack,Other,False,California,2016
Sheboygan,WI,43.75083,-87.71453,2016-07-17,shot,gun,39,Male,"White, non-Hispanic",False,other,Not fleeing,False,Wisconsin,2016
Tulsa,OK,36.15398,-95.99277,2016-07-17,shot and Tasered,screwdriver,43,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Oklahoma,2016
Baton Rouge,LA,30.45075,-91.15455,2016-07-17,shot,gun,29,Male,"Black, non-Hispanic",True,attack,Not fleeing,False,Louisiana,2016
Tulsa,OK,36.15398,-95.99277,2016-07-18,shot,ax,56,Male,"White, non-Hispanic",True,other,Not fleeing,False,Oklahoma,2016
Santa Maria,CA,34.95303,-120.43572,2016-07-20,shot,knife,31,Male,Hispanic,True,other,Not fleeing,False,California,2016
Chicago,IL,41.85003,-87.65005,2016-07-21,shot,gun,50,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Illinois,2016
Hilo,HI,19.72991,-155.09073,2016-07-21,shot,gun,36,Male,Other,True,attack,Not fleeing,False,Hawaii,2016
Buckhannon,WV,38.99399,-80.23203,2016-07-22,shot,gun,50,Male,"White, non-Hispanic",False,attack,Unknown,False,West Virginia,2016
San Antonio,TX,29.42412,-98.49363,2016-07-23,shot,gun,34,Male,Hispanic,False,attack,Not fleeing,False,Texas,2016
Milwaukee,WI,43.0389,-87.90647,2016-07-23,shot,knife,49,Male,"Black, non-Hispanic",False,attack,Not fleeing,True,Wisconsin,2016
Chino,CA,34.01223,-117.68894,2016-07-23,shot,gun,31,Male,"Black, non-Hispanic",False,attack,Foot,False,California,2016
Winchester,CA,33.70697,-117.08447,2016-07-24,shot,hatchet and gun,36,Male,"White, non-Hispanic",True,attack,Not fleeing,False,California,2016
Gallup,NM,35.52808,-108.74258,2016-07-24,shot,knife,29,Male,Native American,True,other,Not fleeing,False,New Mexico,2016
Indianapolis,IN,39.76838,-86.15804,2016-07-25,shot,gun,32,Male,"Black, non-Hispanic",False,attack,Car,False,Indiana,2016
Los Angeles,CA,34.05223,-118.24368,2016-07-25,shot,gun,18,Male,"Black, non-Hispanic",False,attack,Foot,False,California,2016
Pine River,WI,44.1522,-89.07706,2016-07-26,shot,gun,50,Male,"White, non-Hispanic",False,attack,Car,False,Wisconsin,2016
Artesia,NM,32.84233,-104.4033,2016-07-26,shot,gun,36,Male,Hispanic,False,other,Unknown,False,New Mexico,2016
Estill Springs,TN,35.27064,-86.12804,2016-07-27,shot,knife,33,Male,"White, non-Hispanic",False,other,Foot,True,Tennessee,2016
Metairie,LA,29.98409,-90.15285,2016-07-27,shot,gun,17,Male,"Black, non-Hispanic",False,attack,Foot,False,Louisiana,2016
Tempe,AZ,33.41477,-111.90931,2016-07-27,shot,unarmed,19,Male,"Black, non-Hispanic",True,attack,Foot,False,Arizona,2016
Scottsdale,AZ,33.50921,-111.89903,2016-07-27,shot,knife,24,Male,"White, non-Hispanic",False,other,Foot,True,Arizona,2016
San Bernardino,CA,34.10834,-117.28977,2016-07-27,shot,knife,24,Male,Hispanic,True,other,Not fleeing,False,California,2016
Malta,MT,48.35972,-107.87428,2016-07-27,shot,knife,20,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Montana,2016
Sparks,NV,39.534910000000004,-119.75269,2016-07-28,shot,undetermined,41,Male,Hispanic,False,undetermined,Not fleeing,False,Nevada,2016
La Quinta,CA,33.66336,-116.31001,2016-07-28,shot,undetermined,47,Male,"Black, non-Hispanic",False,other,Car,False,California,2016
Chicago,IL,41.85003,-87.65005,2016-07-28,shot,vehicle,18,Male,"Black, non-Hispanic",False,other,Car,True,Illinois,2016
Tucson,AZ,32.22174,-110.92648,2016-07-28,shot,gun,31,Male,Hispanic,False,attack,Other,False,Arizona,2016
Compton,CA,33.89585,-118.22007,2016-07-28,shot,unarmed,27,Male,"Black, non-Hispanic",False,attack,Other,False,California,2016
City Terrace,CA,34.05001,-118.18285,2016-07-28,shot,undetermined,36,Male,Hispanic,False,other,Car,True,California,2016
Pleasant Hill,NC,35.87347,-79.48169,2016-07-29,shot,gun,59,Male,"White, non-Hispanic",False,attack,Not fleeing,False,North Carolina,2016
Homewood,AL,33.47177,-86.80082,2016-07-29,shot,gun,40,Female,"White, non-Hispanic",False,attack,Not fleeing,False,Alabama,2016
Phelps,KY,37.51288,-82.15013,2016-07-31,shot,rock,32,Male,"White, non-Hispanic",False,attack,Foot,False,Kentucky,2016
Wapato,WA,46.44763,-120.42034,2016-07-31,shot,undetermined,38,Male,Hispanic,False,undetermined,Not fleeing,False,Washington,2016
Santa Ana,CA,33.74557,-117.86783,2016-08-01,shot,undetermined,32,Male,Unknown,False,undetermined,Not fleeing,False,California,2016
Randallstown,MD,39.36733,-76.79525,2016-08-01,shot,gun,23,Female,"Black, non-Hispanic",False,attack,Not fleeing,False,Maryland,2016
Edmund,SC,33.86154,-81.2001,2016-08-01,shot,vehicle,43,Male,"White, non-Hispanic",False,attack,Car,False,South Carolina,2016
Stafford,VA,38.42207,-77.40832,2016-08-01,shot,gun,67,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Virginia,2016
Lake City,SC,33.871,-79.75535,2016-08-02,shot,gun,22,Male,"White, non-Hispanic",False,attack,Car,False,South Carolina,2016
Alexandria,MN,45.88524,-95.37754,2016-08-02,shot,knife,31,Male,"White, non-Hispanic",False,other,Not fleeing,False,Minnesota,2016
Palm Bay,FL,28.03446,-80.58866,2016-08-02,shot,gun,43,Male,"Black, non-Hispanic",True,attack,Not fleeing,False,Florida,2016
Hammett,ID,42.94573,-115.46619,2016-08-02,shot,gun,34,Male,"White, non-Hispanic",True,attack,Car,False,Idaho,2016
Castaic,CA,34.48888,-118.62287,2016-08-02,shot,undetermined,51,Male,"White, non-Hispanic",False,other,Foot,False,California,2016
Clearfield,UT,41.11078,-112.02605,2016-08-03,shot,gun,31,Male,"White, non-Hispanic",False,attack,Foot,False,Utah,2016
Detroit,MI,42.33143,-83.04575,2016-08-03,shot,knife,54,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Michigan,2016
Aldie,VA,38.97567,-77.64138,2016-08-05,shot,knife,58,Male,"White, non-Hispanic",True,other,Not fleeing,False,Virginia,2016
East Point,GA,33.67955,-84.43937,2016-08-05,shot,gun,26,Male,"Black, non-Hispanic",True,attack,Not fleeing,False,Georgia,2016
Santee,CA,32.83838,-116.97392,2016-08-05,shot,crossbow,31,Male,Unknown,True,attack,Not fleeing,False,California,2016
Beaver Dam,WI,43.45777,-88.83733,2016-08-05,shot,gun,59,Male,"White, non-Hispanic",True,attack,Not fleeing,False,Wisconsin,2016
Cincinnati,OH,39.162,-84.45689,2016-08-07,shot,knife,25,Male,"Black, non-Hispanic",True,attack,Not fleeing,False,Ohio,2016
Harrisburg,PA,40.2737,-76.88442,2016-08-07,shot,knife,20,Male,"Black, non-Hispanic",True,other,Not fleeing,False,Pennsylvania,2016
Little Mountain,SC,34.19626,-81.41232,2016-08-08,shot,gun,69,Male,"White, non-Hispanic",True,attack,Not fleeing,False,South Carolina,2016
Louisville,KY,38.25424,-85.75941,2016-08-08,shot,knife,57,Male,"Black, non-Hispanic",False,other,Not fleeing,True,Kentucky,2016
Citrus Heights,CA,38.70712,-121.28106,2016-08-08,shot,gun,56,Male,"White, non-Hispanic",False,attack,Not fleeing,False,California,2016
Wilkesboro,NC,36.14596,-81.16064,2016-08-08,shot,gun,64,Male,"White, non-Hispanic",False,attack,Not fleeing,False,North Carolina,2016
Georgetown,KY,38.2098,-84.55883,2016-08-08,shot,gun,34,Male,Hispanic,False,attack,Other,False,Kentucky,2016
Circleville,OH,39.60062,-82.94601,2016-08-09,shot,gun,45,Male,"White, non-Hispanic",True,other,Not fleeing,False,Ohio,2016
Los Angeles,CA,34.05223,-118.24368,2016-08-09,shot,gun,14,Male,Hispanic,False,attack,Foot,True,California,2016
Piedmont,SC,34.70234,-82.46457,2016-08-09,shot,undetermined,44,Male,"White, non-Hispanic",False,other,Not fleeing,False,South Carolina,2016
Plaquemine,LA,30.28908,-91.23427,2016-08-11,shot,gun,54,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Louisiana,2016
Tukwila,WA,47.47399,-122.26096,2016-08-11,shot,gun,59,Male,"White, non-Hispanic",True,attack,Not fleeing,False,Washington,2016
Vista,CA,33.20004,-117.24254,2016-08-11,shot,knife,33,Male,Hispanic,False,undetermined,Other,False,California,2016
Mesa,AZ,33.42227,-111.82264,2016-08-12,shot,undetermined,22,Male,Hispanic,False,other,Car,False,Arizona,2016
Tahlequah,OK,35.91537,-94.96996,2016-08-12,shot and Tasered,hammer,49,Male,"White, non-Hispanic",True,other,Not fleeing,True,Oklahoma,2016
Hayward,CA,37.66882,-122.0808,2016-08-13,shot,vehicle,36,Male,Hispanic,False,other,Car,False,California,2016
Milwaukee,WI,43.0389,-87.90647,2016-08-13,shot,gun,23,Male,"Black, non-Hispanic",False,other,Foot,True,Wisconsin,2016
Phoenix,AZ,33.44838,-112.07404,2016-08-13,shot,knife,38,Male,Hispanic,True,attack,Not fleeing,False,Arizona,2016
Lakewood,CO,39.70471,-105.08137,2016-08-13,shot,gun,53,Male,"White, non-Hispanic",False,other,Not fleeing,False,Colorado,2016
Falls Church,VA,38.88233,-77.17109,2016-08-15,shot,metal pole,29,Male,Hispanic,True,other,Not fleeing,False,Virginia,2016
Counce,TN,35.04231,-88.27337,2016-08-15,shot,gun,42,Male,"White, non-Hispanic",False,attack,Other,False,Tennessee,2016
Tucson,AZ,32.22174,-110.92648,2016-08-16,shot,unarmed,25,Male,Hispanic,False,attack,Not fleeing,False,Arizona,2016
Los Angeles,CA,34.05223,-118.24368,2016-08-16,shot,gun,18,Male,"Black, non-Hispanic",False,other,Foot,False,California,2016
Augusta,WV,39.29538,-78.63779,2016-08-16,shot,gun,55,Male,"White, non-Hispanic",False,other,Not fleeing,False,West Virginia,2016
Rome,OH,38.44592,-82.36376,2016-08-16,shot,gun,36,Male,"White, non-Hispanic",False,other,Car,False,Ohio,2016
Lenoir,NC,35.91402,-81.53898,2016-08-16,shot,gun,32,Male,"White, non-Hispanic",False,attack,Foot,True,North Carolina,2016
Apache Junction,AZ,33.41505,-111.54958,2016-08-16,shot,toy weapon,53,Male,"White, non-Hispanic",False,other,Not fleeing,False,Arizona,2016
Stockton,CA,37.9577,-121.29078,2016-08-16,shot,gun,30,Male,"Black, non-Hispanic",False,other,Foot,True,California,2016
Kelso,WA,46.14678,-122.90844,2016-08-17,shot,piece of wood,27,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Washington,2016
Bakersfield,CA,35.37329,-119.01871,2016-08-18,shot,gun,37,Male,Hispanic,False,attack,Car,False,California,2016
Charlotte,NC,35.22709,-80.84313,2016-08-18,shot,unarmed,29,Male,"White, non-Hispanic",False,other,Car,True,North Carolina,2016
Antelope,CA,38.70824,-121.32995,2016-08-18,shot,knife,40,Male,"White, non-Hispanic",False,other,Not fleeing,False,California,2016
Hays,KS,38.87918,-99.32677,2016-08-18,shot,undetermined,36,Male,"White, non-Hispanic",False,other,Car,False,Kansas,2016
Poway,CA,32.96282,-117.03586,2016-08-18,shot,gun,38,Male,"White, non-Hispanic",False,attack,Car,False,California,2016
Ruidoso,NM,33.33175,-105.67304,2016-08-18,shot,gun,29,Male,"White, non-Hispanic",False,other,Not fleeing,False,New Mexico,2016
Phoenix,AZ,33.44838,-112.07404,2016-08-19,shot,gun,22,Male,Hispanic,False,attack,Not fleeing,False,Arizona,2016
New London,WI,44.39276,-88.73983,2016-08-19,shot,toy weapon,31,Male,"White, non-Hispanic",True,attack,Not fleeing,True,Wisconsin,2016
